Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,MATH2552,Differential Equations,4,https://catalog.gatech.edu/search/?P=MATH%202552
Core F - Courses Related to Major,orMATH2562,Honors Differential Equations,4,https://catalog.gatech.edu/search/?P=MATH%202562
Core F - Courses Related to Major,MATH2106,Foundations of Mathematical Proof,3,https://catalog.gatech.edu/search/?P=MATH%202106
Bridging Courses,MATH3012,Applied Combinatorics,3,https://catalog.gatech.edu/search/?P=MATH%203012
Bridging Courses,MATH3235,Probability Theory,3,https://catalog.gatech.edu/search/?P=MATH%203235
Bridging Courses,MATH3406,A Second Course in Linear Algebra,3,https://catalog.gatech.edu/search/?P=MATH%203406
Upper Level Foundation Courses,MATH4107,Introduction to Abstract Algebra I,3,https://catalog.gatech.edu/search/?P=MATH%204107
Upper Level Foundation Courses,MATH4317,Analysis I,3,https://catalog.gatech.edu/search/?P=MATH%204317
Upper Level Foundation Courses,MATH4320,Complex Analysis,3,https://catalog.gatech.edu/search/?P=MATH%204320
Probability and Statistics Concentration,MATH3236,Statistical Theory,3,https://catalog.gatech.edu/search/?P=MATH%203236
Probability and Statistics Concentration,orMATH4261,Mathematical Statistics I,3,https://catalog.gatech.edu/search/?P=MATH%204261
Probability and Statistics Concentration,MATH4221,Stochastic Processes I,3,https://catalog.gatech.edu/search/?P=MATH%204221
Probability and Statistics Concentration,Select twelve credits:,12
Probability and Statistics Concentration,ECON3161,Econometric Analysis,,https://catalog.gatech.edu/search/?P=ECON%203161
Probability and Statistics Concentration,ISYE4031,Regression and Forecasting,,https://catalog.gatech.edu/search/?P=ISYE%204031
Probability and Statistics Concentration,MATH4222,Stochastic Processes II,,https://catalog.gatech.edu/search/?P=MATH%204222
Probability and Statistics Concentration,MATH4255,Monte Carlo Methods,,https://catalog.gatech.edu/search/?P=MATH%204255
Probability and Statistics Concentration,MATH4262,Mathematical Statistics II,,https://catalog.gatech.edu/search/?P=MATH%204262
Probability and Statistics Concentration,MATH4280,Introduction to Information Theory,,https://catalog.gatech.edu/search/?P=MATH%204280
Probability and Statistics Concentration,orISYE4133,Advanced Optimization,3,https://catalog.gatech.edu/search/?P=ISYE%204133
Probability and Statistics Concentration,MATH4580,Linear Programming,,https://catalog.gatech.edu/search/?P=MATH%204580
Probability and Statistics Concentration,MATH4699,Undergraduate Research,,https://catalog.gatech.edu/search/?P=MATH%204699
Probability and Statistics Concentration,CX4240,Introduction to Computing for Data Analysis,,https://catalog.gatech.edu/search/?P=CX%204240
Probability and Statistics Concentration,orCS4641,Machine Learning,3,https://catalog.gatech.edu/search/?P=CS%204641
Probability and Statistics Concentration,Mathematics Elective,3
Engineering or Science Electives 7,BIOS, CHEM, EAS, PHYS, PSYC, ECON, CS, AE, BMED, CEE, CHBE, ECE, ISYE, MSE, ME 3000-level or higher courses,9
Free Electives,Free Electives,11
Free Electives,Total Credit Hours,122
