Category,Course Code,Course Name,Credits,URL
Major Requirements,CHEM2216&2216L,Quantitative Chemical Analysisand Quantitative Chemical Analysis Laboratory,4,https://catalog.gatech.edu/search/?P=CHEM%202216
Major Requirements,orCHEM2214,Quantitative Chemical Analysis,4,https://catalog.gatech.edu/search/?P=CHEM%202214
Major Requirements,CHEM2311,Organic Chemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%202311
Major Requirements,CHEM2312,Organic Chemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%202312
Major Requirements,orCHEM2313,Organic and Bioorganic Chemistry,3,https://catalog.gatech.edu/search/?P=CHEM%202313
Major Requirements,CHEM3111,Inorganic Chemistry,3,https://catalog.gatech.edu/search/?P=CHEM%203111
Major Requirements,CHEM3216&3216L,Analytical Chemistry Lectureand Analytical Chemistry Laboratory,5,https://catalog.gatech.edu/search/?P=CHEM%203216
Major Requirements,orCHEM3211,Analytical Chemistry,5,https://catalog.gatech.edu/search/?P=CHEM%203211
Major Requirements,CHEM3380,Synthesis Laboratory II,3,https://catalog.gatech.edu/search/?P=CHEM%203380
Major Requirements,CHEM3411,Physical Chemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%203411
Major Requirements,CHEM3412,Physical Chemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%203412
Major Requirements,CHEM3481,Physical Chemistry Laboratory I,2,https://catalog.gatech.edu/search/?P=CHEM%203481
Additional Major Requirements,Research Experience,2
Additional Major Requirements,CHEM4695,Undergraduate Internship (Undergraduate Internship for Academic Credit),,https://catalog.gatech.edu/search/?P=CHEM%204695
Additional Major Requirements,CHEM4699,Undergraduate Research,,https://catalog.gatech.edu/search/?P=CHEM%204699
Additional Major Requirements,CHEM3511,Survey of Biochemistry,3,https://catalog.gatech.edu/search/?P=CHEM%203511
Additional Major Requirements,orCHEM4511,Biochemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%204511
Additional Major Requirements,orCHEM4512,Biochemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%204512
Additional Major Requirements,orCHEM3521,Biochemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%203521
Additional Major Requirements,orCHEM3522,Biochemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%203522
Polymers and Materials Courses12-13,MSE2001,Principles and Applications of Engineering Materials,,https://catalog.gatech.edu/search/?P=MSE%202001
Polymers and Materials Courses12-13,CHEM/MSE 4775,Polymer Science and Engineering I: Formation and Properties,,https://catalog.gatech.edu/search/?P=CHEM%204775
Polymers and Materials Courses12-13,Select Polymers Interest or Inorganic Materials Interest:,
Polymers and Materials Courses12-13,Polymers interest (select 6 credits):,
Polymers and Materials Courses12-13,MSE4025,Fiber Product Manufacturing,,https://catalog.gatech.edu/search/?P=MSE%204025
Polymers and Materials Courses12-13,MSE4335,Soft Nano and Bio Materials,,https://catalog.gatech.edu/search/?P=MSE%204335
Polymers and Materials Courses12-13,MSE4751,Introduction to Biomaterials,,https://catalog.gatech.edu/search/?P=MSE%204751
Polymers and Materials Courses12-13,MSE4793,Composite Materials and Processing,,https://catalog.gatech.edu/search/?P=MSE%204793
Polymers and Materials Courses12-13,CHEM/MSE 6750,Preparation and Reaction of Polymers,,https://catalog.gatech.edu/search/?P=CHEM%206750
Polymers and Materials Courses12-13,CHEM/MSE 6751,Physical Chemistry of Polymer Solutions,,https://catalog.gatech.edu/search/?P=CHEM%206751
Polymers and Materials Courses12-13,CHEM/MSE 6752,Polymer Characterization,,https://catalog.gatech.edu/search/?P=CHEM%206752
Polymers and Materials Courses12-13,CHEM/MSE 6757,Advanced Polymer Chemistry,,https://catalog.gatech.edu/search/?P=CHEM%206757
Polymers and Materials Courses12-13,Materials interest:,
Polymers and Materials Courses12-13,MSE2021,Materials Characterization,,https://catalog.gatech.edu/search/?P=MSE%202021
Polymers and Materials Courses12-13,Materials Interest select one additional course:,
Polymers and Materials Courses12-13,MSE3015,Electrical, Optical, and Magnetic Properties,,https://catalog.gatech.edu/search/?P=MSE%203015
Polymers and Materials Courses12-13,MSE4010,Environmental Degradation,,https://catalog.gatech.edu/search/?P=MSE%204010
Polymers and Materials Courses12-13,MSE4325,Thin Film Materials Science,,https://catalog.gatech.edu/search/?P=MSE%204325
Polymers and Materials Courses12-13,MSE4330,Fundamentals of Nanomaterials and Nanostructures,,https://catalog.gatech.edu/search/?P=MSE%204330
Polymers and Materials Courses12-13,CHEM/MSE/CHBE/ME 4759,Electrochemical Energy Storage and Conversion,,https://catalog.gatech.edu/search/?P=CHEM%204759
Free Electives,Free Electives,11-12
