Category,Course Code,Course Name,Credits,URL
Major Requirements,ACCT2101,Accounting I: Financial Accounting,3,https://catalog.gatech.edu/search/?P=ACCT%202101
Major Requirements,orMGT3000,Financial and Managerial Accounting,3,https://catalog.gatech.edu/search/?P=MGT%203000
Major Requirements,MATH2603,Introduction to Discrete Mathematics,4,https://catalog.gatech.edu/search/?P=MATH%202603
Major Requirements,ISYE2027,Probability with Applications,3,https://catalog.gatech.edu/search/?P=ISYE%202027
Major Requirements,ISYE 3030,Basic Statistical Methods,3
Major Requirements,ISYE3025,Essentials of Engineering Economy,1,https://catalog.gatech.edu/search/?P=ISYE%203025
Major Requirements,ISYE3133,Engineering Optimization,3,https://catalog.gatech.edu/search/?P=ISYE%203133
Major Requirements,ISYE3232,Stochastic Manufacturing and Service Systems,3,https://catalog.gatech.edu/search/?P=ISYE%203232
Major Requirements,ISYE3044,Simulation Analysis and Design,3,https://catalog.gatech.edu/search/?P=ISYE%203044
Major Requirements,ISYE4031,Regression and Forecasting,3,https://catalog.gatech.edu/search/?P=ISYE%204031
Major Requirements,ISYE4106,Senior Design,4,https://catalog.gatech.edu/search/?P=ISYE%204106
Engineering Electives 6,Select one of the following:,3
Engineering Electives 6,ECE2020,Digital System Design,3,https://catalog.gatech.edu/search/?P=ECE%202020
Engineering Electives 6,ECE2026,Introduction to Signal Processing,3,https://catalog.gatech.edu/search/?P=ECE%202026
Engineering Electives 6,ECE3710&ECE3741,Circuits and Electronicsand Instrumentation and Electronics Lab,3,https://catalog.gatech.edu/search/?P=ECE%203710
Engineering Electives 6,Select 6 credits of the following:,6
Engineering Electives 6,Group 1:,
Engineering Electives 6,AE2220,Dynamics,3,https://catalog.gatech.edu/search/?P=AE%202220
Engineering Electives 6,AE3450,Thermodynamics and Compressible Flow,3,https://catalog.gatech.edu/search/?P=AE%203450
Engineering Electives 6,BMED3100,Systems Physiology,3,https://catalog.gatech.edu/search/?P=BMED%203100
Engineering Electives 6,CHBE2100,Chemical Process Principles,3,https://catalog.gatech.edu/search/?P=CHBE%202100
Engineering Electives 6,CHBE2110,Chemical Engineering Thermodynamics I,3,https://catalog.gatech.edu/search/?P=CHBE%202110
Engineering Electives 6,CHBE4763,Pulping and Chemical Recovery,3,https://catalog.gatech.edu/search/?P=CHBE%204763
Engineering Electives 6,CHBE4764,Bleaching and Papermaking,3,https://catalog.gatech.edu/search/?P=CHBE%204764
Engineering Electives 6,COE2001,Statics,3,https://catalog.gatech.edu/search/?P=COE%202001
Engineering Electives 6,COE3001,Mechanics of Deformable Bodies,3,https://catalog.gatech.edu/search/?P=COE%203001
Engineering Electives 6,CEE2040,Dynamics,3,https://catalog.gatech.edu/search/?P=CEE%202040
Engineering Electives 6,CEE2300,Environmental Engineering Principles,3,https://catalog.gatech.edu/search/?P=CEE%202300
Engineering Electives 6,CEE3010,Geomatics,3,https://catalog.gatech.edu/search/?P=CEE%203010
Engineering Electives 6,CEE4100,Construction Engineering and Management,3,https://catalog.gatech.edu/search/?P=CEE%204100
Engineering Electives 6,CEE4300,Environmental Engineering Systems,3,https://catalog.gatech.edu/search/?P=CEE%204300
Engineering Electives 6,CEE4600,Transportation Planning, Operations, and Design,3,https://catalog.gatech.edu/search/?P=CEE%204600
Engineering Electives 6,CS2110,Computer Organization and Programming,3,https://catalog.gatech.edu/search/?P=CS%202110
Engineering Electives 6,CS4641,Machine Learning,3,https://catalog.gatech.edu/search/?P=CS%204641
Engineering Electives 6,CX4010,Computational Problem Solving for Scientists and Engineers,3,https://catalog.gatech.edu/search/?P=CX%204010
Engineering Electives 6,CX4240,Introduction to Computing for Data Analysis,3,https://catalog.gatech.edu/search/?P=CX%204240
Engineering Electives 6,CX4242,Data and Visual Analytics,3,https://catalog.gatech.edu/search/?P=CX%204242
Engineering Electives 6,ECE2020,Digital System Design,3,https://catalog.gatech.edu/search/?P=ECE%202020
Engineering Electives 6,ECE2026,Introduction to Signal Processing,3,https://catalog.gatech.edu/search/?P=ECE%202026
Engineering Electives 6,ECE2040,Circuit Analysis,3,https://catalog.gatech.edu/search/?P=ECE%202040
Engineering Electives 6,ECE3035,Mechanisms for Computing Systems,3,https://catalog.gatech.edu/search/?P=ECE%203035
Engineering Electives 6,ECE3076,Computer Communications,3,https://catalog.gatech.edu/search/?P=ECE%203076
Engineering Electives 6,ECE3090,Software Fundamentals for Engineering Systems,3,https://catalog.gatech.edu/search/?P=ECE%203090
Engineering Electives 6,ECE3710,Circuits and Electronics,3,https://catalog.gatech.edu/search/?P=ECE%203710
Engineering Electives 6,ECE3741,Instrumentation and Electronics Lab,3,https://catalog.gatech.edu/search/?P=ECE%203741
Engineering Electives 6,ECE4606,Wireless Communications,3,https://catalog.gatech.edu/search/?P=ECE%204606
Engineering Electives 6,ME2202,Dynamics of Rigid Bodies,3,https://catalog.gatech.edu/search/?P=ME%202202
Engineering Electives 6,ME3015,System Dynamics and Control,3,https://catalog.gatech.edu/search/?P=ME%203015
Engineering Electives 6,ME3322,Thermodynamics,3,https://catalog.gatech.edu/search/?P=ME%203322
Engineering Electives 6,ME3720,Introduction to Fluid and Thermal Engineering,3,https://catalog.gatech.edu/search/?P=ME%203720
Engineering Electives 6,ME4763,Pulping and Chemical Recovery,3,https://catalog.gatech.edu/search/?P=ME%204763
Engineering Electives 6,ME4764,Bleaching and Papermaking,3,https://catalog.gatech.edu/search/?P=ME%204764
Engineering Electives 6,MSE2001,Principles and Applications of Engineering Materials,3,https://catalog.gatech.edu/search/?P=MSE%202001
Engineering Electives 6,MSE3012,Thermal and Transport Properties of Materials,3,https://catalog.gatech.edu/search/?P=MSE%203012
Engineering Electives 6,MSE3015,Electrical, Optical, and Magnetic Properties,3,https://catalog.gatech.edu/search/?P=MSE%203015
Engineering Electives 6,NRE3301,Radiation Physics,3,https://catalog.gatech.edu/search/?P=NRE%203301
Engineering Electives 6,Group 2:,
Engineering Electives 6,AE4370,Life Cycle Cost Analysis,3,https://catalog.gatech.edu/search/?P=AE%204370
Engineering Electives 6,AE4701,Wind Engineering,3,https://catalog.gatech.edu/search/?P=AE%204701
Engineering Electives 6,AE4793,Composite Materials and Processes,3,https://catalog.gatech.edu/search/?P=AE%204793
Engineering Electives 6,ARCH6271,Healthcare Design of the Future,3,https://catalog.gatech.edu/search/?P=ARCH%206271
Engineering Electives 6,BIOS2400,Math Models in Biology,3,https://catalog.gatech.edu/search/?P=BIOS%202400
Engineering Electives 6,BIOS4740,Biologically-Inspired Design,3,https://catalog.gatech.edu/search/?P=BIOS%204740
Engineering Electives 6,BMED2300,Problems in Biomedical Engineering II,3,https://catalog.gatech.edu/search/?P=BMED%202300
Engineering Electives 6,BMED3400,Introduction to Biomechanics,3,https://catalog.gatech.edu/search/?P=BMED%203400
Engineering Electives 6,BMED4751,Introduction to Biomaterials,3,https://catalog.gatech.edu/search/?P=BMED%204751
Engineering Electives 6,CHBE4793,Composite Materials and Processes,3,https://catalog.gatech.edu/search/?P=CHBE%204793
Engineering Electives 6,COE3002,Intro to Microelectronics and Nanotechnology Revolution,3,https://catalog.gatech.edu/search/?P=COE%203002
Engineering Electives 6,CEE4225,Introduction to Coastal Engineering,3,https://catalog.gatech.edu/search/?P=CEE%204225
Engineering Electives 6,CEE4330,Air Pollution Engineering,3,https://catalog.gatech.edu/search/?P=CEE%204330
Engineering Electives 6,CEE4793,Composite Materials and Processes,3,https://catalog.gatech.edu/search/?P=CEE%204793
Engineering Electives 6,CP4310,Urban Transportation and Planning,3,https://catalog.gatech.edu/search/?P=CP%204310
Engineering Electives 6,CP4510,Fundamentals of Geographic Information Systems,3,https://catalog.gatech.edu/search/?P=CP%204510
Engineering Electives 6,ECE2031,Digital Design Laboratory,3,https://catalog.gatech.edu/search/?P=ECE%202031
Engineering Electives 6,ECE4755,Electronic Packaging Substrate Fabrication,3,https://catalog.gatech.edu/search/?P=ECE%204755
Engineering Electives 6,ISYE4740,Bio-Inspired Design,3,https://catalog.gatech.edu/search/?P=ISYE%204740
Engineering Electives 6,MATH4755,Mathematical Biology,3,https://catalog.gatech.edu/search/?P=MATH%204755
Engineering Electives 6,ME2110,Creative Decisions and Design,3,https://catalog.gatech.edu/search/?P=ME%202110
Engineering Electives 6,ME3057,Experimental Methodology and Technical Writing,3,https://catalog.gatech.edu/search/?P=ME%203057
Engineering Electives 6,ME4740,Biologically Inspired Design,3,https://catalog.gatech.edu/search/?P=ME%204740
Engineering Electives 6,ME4793,Composite Materials and Processes,3,https://catalog.gatech.edu/search/?P=ME%204793
Engineering Electives 6,MSE2021,Materials Characterization,3,https://catalog.gatech.edu/search/?P=MSE%202021
Engineering Electives 6,MSE3720,Introduction to Polymer/Fiber Enterprise,3,https://catalog.gatech.edu/search/?P=MSE%203720
Engineering Electives 6,MSE4751,Introduction to Biomaterials,3,https://catalog.gatech.edu/search/?P=MSE%204751
Engineering Electives 6,MSE4755,Electronic Packaging Substrate Fabrication,3,https://catalog.gatech.edu/search/?P=MSE%204755
Engineering Electives 6,MSE4793,Composite Materials and Processing,3,https://catalog.gatech.edu/search/?P=MSE%204793
Economic and Financial Systems Concentration 10,Depth Electives,
Economic and Financial Systems Concentration 10,ISYE4301,Supply Chain Economics,3,https://catalog.gatech.edu/search/?P=ISYE%204301
Economic and Financial Systems Concentration 10,ISYE4311,Capital Investment Analysis,3,https://catalog.gatech.edu/search/?P=ISYE%204311
Economic and Financial Systems Concentration 10,Select one of the following:,3
Economic and Financial Systems Concentration 10,ECON3150,Economic and Financial Modeling,3,https://catalog.gatech.edu/search/?P=ECON%203150
Economic and Financial Systems Concentration 10,ECON4340,Economics of Industrial Competition,3,https://catalog.gatech.edu/search/?P=ECON%204340
Economic and Financial Systems Concentration 10,ECON4350,International Economics,3,https://catalog.gatech.edu/search/?P=ECON%204350
Economic and Financial Systems Concentration 10,MGT3078,Finance and Investments,3,https://catalog.gatech.edu/search/?P=MGT%203078
Economic and Financial Systems Concentration 10,Breadth Electives (select two of the following):,6
Economic and Financial Systems Concentration 10,ISYE3039,Methods of Quality Improvement,3,https://catalog.gatech.edu/search/?P=ISYE%203039
Economic and Financial Systems Concentration 10,ISYE3103,Introduction to Supply Chain Modeling: Logistics,3,https://catalog.gatech.edu/search/?P=ISYE%203103
Economic and Financial Systems Concentration 10,ISYE3104,Introduction to Supply Chain Modeling: Manufacturing and Warehousing,3,https://catalog.gatech.edu/search/?P=ISYE%203104
Economic and Financial Systems Concentration 10,ISYE3106,Cornerstone Design for Industrial Engineers,3,https://catalog.gatech.edu/search/?P=ISYE%203106
Economic and Financial Systems Concentration 10,ISYE4045,Advanced Simulation,3,https://catalog.gatech.edu/search/?P=ISYE%204045
Economic and Financial Systems Concentration 10,ISYE4111,Advanced Supply Chain Logistics,3,https://catalog.gatech.edu/search/?P=ISYE%204111
Economic and Financial Systems Concentration 10,ISYE4133,Advanced Optimization,3,https://catalog.gatech.edu/search/?P=ISYE%204133
Economic and Financial Systems Concentration 10,ISYE4232,Advanced Stochastic Systems,3,https://catalog.gatech.edu/search/?P=ISYE%204232
Economic and Financial Systems Concentration 10,ISYE4501,Energy, Efficiency, and Sustainability,3,https://catalog.gatech.edu/search/?P=ISYE%204501
Economic and Financial Systems Concentration 10,ISYE4803,Special Topics (Advanced Manufacturing),3,https://catalog.gatech.edu/search/?P=ISYE%204803
Economic and Financial Systems Concentration 10,ISYE4803,Special Topics (Facility Layout and Warehousing),3,https://catalog.gatech.edu/search/?P=ISYE%204803
Economic and Financial Systems Concentration 10,ISYE4803,Special Topics (Linear and Convex Optimization),3,https://catalog.gatech.edu/search/?P=ISYE%204803
Free Electives 11,Free Electives,11
Free Electives 11,Total Credit Hours,128
