Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,orCHEM1310,Principles of General Chemistry for Engineers,4,https://catalog.gatech.edu/search/?P=CHEM%201310
Core F - Courses Related to Major,CHEM2380,Synthesis Laboratory I,2,https://catalog.gatech.edu/search/?P=CHEM%202380
Core F - Courses Related to Major,MATH2551,Multivariable Calculus,4,https://catalog.gatech.edu/search/?P=MATH%202551
Core F - Courses Related to Major,MATH2552,Differential Equations,4,https://catalog.gatech.edu/search/?P=MATH%202552
Major Requirements,CHBE2100,Chemical Process Principles,3,https://catalog.gatech.edu/search/?P=CHBE%202100
Major Requirements,CHBE2140,Chemical Engineering Thermodynamics,4,https://catalog.gatech.edu/search/?P=CHBE%202140
Major Requirements,CHBE3205,Fluid Mechanics,2,https://catalog.gatech.edu/search/?P=CHBE%203205
Major Requirements,CHBE3215,Heat & Mass Transfer,4,https://catalog.gatech.edu/search/?P=CHBE%203215
Major Requirements,CHBE3225,Separations Processes,3,https://catalog.gatech.edu/search/?P=CHBE%203225
Major Requirements,CHBE3300,Chemical Kinetics and Catalysis,2,https://catalog.gatech.edu/search/?P=CHBE%203300
Major Requirements,CHBE4200,Transport Phenomena/Unit Operations Laboratory,3,https://catalog.gatech.edu/search/?P=CHBE%204200
Major Requirements,CHBE4310,Bioprocess Engineering,3,https://catalog.gatech.edu/search/?P=CHBE%204310
Major Requirements,CHBE4320,Reactor Design,2,https://catalog.gatech.edu/search/?P=CHBE%204320
Major Requirements,CHBE4411,Process Dynamics and Control,3,https://catalog.gatech.edu/search/?P=CHBE%204411
Major Requirements,CHBE4412,Process Dynamics and Control Laboratory,1,https://catalog.gatech.edu/search/?P=CHBE%204412
Major Requirements,CHBE4510,Process and Product Design And Economics,2,https://catalog.gatech.edu/search/?P=CHBE%204510
Major Requirements,CHBE4515,Chemical Process Safety,1,https://catalog.gatech.edu/search/?P=CHBE%204515
Major Requirements,CHBE4530,Capstone ChBE Bio-Design,2,https://catalog.gatech.edu/search/?P=CHBE%204530
CHBE Electives,CHBE Electives,3
Biotechnology Electives,Biotechnology electives,3
Other Engineering and Science Requirements,BIOS3450,Cell and Molecular Biology,3,https://catalog.gatech.edu/search/?P=BIOS%203450
Other Engineering and Science Requirements,CHEM1212K,Chemical Principles II,4,https://catalog.gatech.edu/search/?P=CHEM%201212K
Other Engineering and Science Requirements,CHEM2311,Organic Chemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%202311
Other Engineering and Science Requirements,CHEM2312,Organic Chemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%202312
Other Engineering and Science Requirements,orCHEM2313,Organic and Bioorganic Chemistry,3,https://catalog.gatech.edu/search/?P=CHEM%202313
Other Engineering and Science Requirements,CHEM3521,Biochemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%203521
Other Engineering and Science Requirements,CHEM3522,Biochemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%203522
Other Engineering and Science Requirements,MSE2001,Principles and Applications of Engineering Materials,3,https://catalog.gatech.edu/search/?P=MSE%202001
Free Electives 7,Free Electives,3
Free Electives 7,Total Credit Hours,129
