Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,MGT2210,Information Systems and Digital Transformation,3,https://catalog.gatech.edu/search/?P=MGT%202210
Core F - Courses Related to Major,MGT2250,Management Statistics,3,https://catalog.gatech.edu/search/?P=MGT%202250
Core F - Courses Related to Major,MGT2255,Quantitative Analysis for Business,3,https://catalog.gatech.edu/search/?P=MGT%202255
Major Requirements,LMC3403,Technical Communication, Theory and Practice,3,https://catalog.gatech.edu/search/?P=LMC%203403
Major Requirements,MGT3062,Financial Management,3,https://catalog.gatech.edu/search/?P=MGT%203062
Major Requirements,MGT3101,Organizational Behavior,3,https://catalog.gatech.edu/search/?P=MGT%203101
Major Requirements,MGT3102,Managing Human Resources within a Regulatory Environment,3,https://catalog.gatech.edu/search/?P=MGT%203102
Major Requirements,MGT3300,Marketing Management I,3,https://catalog.gatech.edu/search/?P=MGT%203300
Major Requirements,MGT3501,Operations Management,3,https://catalog.gatech.edu/search/?P=MGT%203501
Major Requirements,MGT3599,Career Development Workshop,1,https://catalog.gatech.edu/search/?P=MGT%203599
Major Requirements,MGT3660,International Business,3,https://catalog.gatech.edu/search/?P=MGT%203660
Major Requirements,MGT3659,Foundations of Strategy,3,https://catalog.gatech.edu/search/?P=MGT%203659
Marketing Concentration,Select three of the following (Group A):,9
Marketing Concentration,MGT3310,Marketing Research: Analytics,,https://catalog.gatech.edu/search/?P=MGT%203310
Marketing Concentration,MGT4311,Digital Marketing,,https://catalog.gatech.edu/search/?P=MGT%204311
Marketing Concentration,MGT4345,Marketing Practicum,,https://catalog.gatech.edu/search/?P=MGT%204345
Marketing Concentration,MGT4803,Special Topics in Management,,https://catalog.gatech.edu/search/?P=MGT%204803
Marketing Concentration,Concentration Electives,
Marketing Concentration,Group B:,9
Marketing Concentration,MGT3312,Pricing Strategy and Analytics,,https://catalog.gatech.edu/search/?P=MGT%203312
Marketing Concentration,MGT3313,Social Media Marketing,,https://catalog.gatech.edu/search/?P=MGT%203313
Marketing Concentration,MGT3325,Product Planning,,https://catalog.gatech.edu/search/?P=MGT%203325
Marketing Concentration,MGT4303,Personal Selling and Sales Management,,https://catalog.gatech.edu/search/?P=MGT%204303
Marketing Concentration,MGT4304,Strategic Brand Management,,https://catalog.gatech.edu/search/?P=MGT%204304
Marketing Concentration,MGT4308,Advertising & Promotion: Integrated Marketing Communications,,https://catalog.gatech.edu/search/?P=MGT%204308
Marketing Concentration,MGT4309,Services Marketing,,https://catalog.gatech.edu/search/?P=MGT%204309
Marketing Concentration,MGT4331,Consumer Behavior,,https://catalog.gatech.edu/search/?P=MGT%204331
Marketing Concentration,MGT4335,International Marketing,,https://catalog.gatech.edu/search/?P=MGT%204335
Marketing Concentration,MGT4803,Special Topics in Management,,https://catalog.gatech.edu/search/?P=MGT%204803
Marketing Concentration,Group C:,
Marketing Concentration,MGT3744,Managing Product, Service & Technology Development,,https://catalog.gatech.edu/search/?P=MGT%203744
Marketing Concentration,MGT4050,Business Analytics,,https://catalog.gatech.edu/search/?P=MGT%204050
Marketing Concentration,MGT4367,Revenue Analytics,,https://catalog.gatech.edu/search/?P=MGT%204367
Non-MGT Electives,Non-MGT Electives,6
Free Electives,Free Electives,10
Free Electives,Total Credit Hours,122
