Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,BIOS1108&1108L,Organismal Biologyand Organismal Biology Laboratory,4,https://catalog.gatech.edu/search/?P=BIOS%201108
Major Requirements,CHEM2216&2216L,Quantitative Chemical Analysisand Quantitative Chemical Analysis Laboratory,4,https://catalog.gatech.edu/search/?P=CHEM%202216
Major Requirements,orCHEM2214,Quantitative Chemical Analysis,4,https://catalog.gatech.edu/search/?P=CHEM%202214
Major Requirements,CHEM2311,Organic Chemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%202311
Major Requirements,CHEM2312,Organic Chemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%202312
Major Requirements,orCHEM2313,Organic and Bioorganic Chemistry,3,https://catalog.gatech.edu/search/?P=CHEM%202313
Major Requirements,CHEM3216&3216L,Analytical Chemistry Lectureand Analytical Chemistry Laboratory,5,https://catalog.gatech.edu/search/?P=CHEM%203216
Major Requirements,orCHEM3211,Analytical Chemistry,5,https://catalog.gatech.edu/search/?P=CHEM%203211
Major Requirements,CHEM3371,Organic Chemistry Laboratory,2,https://catalog.gatech.edu/search/?P=CHEM%203371
Major Requirements,CHEM3411,Physical Chemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%203411
Major Requirements,CHEM4511,Biochemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%204511
Major Requirements,orCHEM3521,Biochemistry I,3,https://catalog.gatech.edu/search/?P=CHEM%203521
Major Requirements,CHEM4512,Biochemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%204512
Major Requirements,orCHEM3522,Biochemistry II,3,https://catalog.gatech.edu/search/?P=CHEM%203522
Major Requirements,CHEM4581,Biochemistry Laboratory I,3,https://catalog.gatech.edu/search/?P=CHEM%204581
Major Requirements,CHEM4582,Biochemistry Laboratory II,3,https://catalog.gatech.edu/search/?P=CHEM%204582
Major Requirements,CHEM4601,Chemistry Seminar,2,https://catalog.gatech.edu/search/?P=CHEM%204601
Pre-Health Electives 4,Select 12 credits from the following:,12
Pre-Health Electives 4,BIOS2600,Genetics,,https://catalog.gatech.edu/search/?P=BIOS%202600
Pre-Health Electives 4,BIOS2601,Genetics Laboratory,,https://catalog.gatech.edu/search/?P=BIOS%202601
Pre-Health Electives 4,BIOS2610&BIOS2611,Integrative Geneticsand Integrative Genetics Lab,,https://catalog.gatech.edu/search/?P=BIOS%202610
Pre-Health Electives 4,BIOS3000,Survey of Medicine,,https://catalog.gatech.edu/search/?P=BIOS%203000
Pre-Health Electives 4,BIOS3380,Microbiology,,https://catalog.gatech.edu/search/?P=BIOS%203380
Pre-Health Electives 4,BIOS3381,Microbiology Lab,,https://catalog.gatech.edu/search/?P=BIOS%203381
Pre-Health Electives 4,BIOS3450,Cell and Molecular Biology,,https://catalog.gatech.edu/search/?P=BIOS%203450
Pre-Health Electives 4,BIOS3451,Cell and Molecular Biology Lab,,https://catalog.gatech.edu/search/?P=BIOS%203451
Pre-Health Electives 4,BIOS3753,Human Anatomy,,https://catalog.gatech.edu/search/?P=BIOS%203753
Pre-Health Electives 4,BIOS3754,Laboratory in Human Anatomy,,https://catalog.gatech.edu/search/?P=BIOS%203754
Pre-Health Electives 4,BIOS3755,Human Physiology,,https://catalog.gatech.edu/search/?P=BIOS%203755
Pre-Health Electives 4,BIOS3756,Physiology Laboratory,,https://catalog.gatech.edu/search/?P=BIOS%203756
Pre-Health Electives 4,BIOS4012,Protein Biology,,https://catalog.gatech.edu/search/?P=BIOS%204012
Pre-Health Electives 4,BIOS4015,Cancer Biology and Biotechnology,,https://catalog.gatech.edu/search/?P=BIOS%204015
Pre-Health Electives 4,BIOS 4150/BIOL6150,Genomics and Applied Bioinformatics,,https://catalog.gatech.edu/search/?P=BIOS%204150
Pre-Health Electives 4,BIOS4200,Kinesiological Basis of Human Movement,,https://catalog.gatech.edu/search/?P=BIOS%204200
Pre-Health Electives 4,BIOS 4238/APPH6238,Ion Channels,,https://catalog.gatech.edu/search/?P=BIOS%204238
Pre-Health Electives 4,BIOS4340,Medical Microbiology,,https://catalog.gatech.edu/search/?P=BIOS%204340
Pre-Health Electives 4,BIOS4400,Human Neuroanatomy,,https://catalog.gatech.edu/search/?P=BIOS%204400
Pre-Health Electives 4,BIOS4401,Experimental Design and Statistical Methods in Biological Sciences,,https://catalog.gatech.edu/search/?P=BIOS%204401
Pre-Health Electives 4,BIOS4440,Human Pathology,,https://catalog.gatech.edu/search/?P=BIOS%204440
Pre-Health Electives 4,BIOS4464,Developmental Biology,,https://catalog.gatech.edu/search/?P=BIOS%204464
Pre-Health Electives 4,BIOS4471,Behavioral Biology,,https://catalog.gatech.edu/search/?P=BIOS%204471
Pre-Health Electives 4,BIOS4500,Drug Discovery,,https://catalog.gatech.edu/search/?P=BIOS%204500
Pre-Health Electives 4,BIOS 4510/BIOL8510,Epigenetics,  Stem Cells, and Development,,https://catalog.gatech.edu/search/?P=BIOS%204510
Pre-Health Electives 4,BIOS4520,Health Genes Society,,https://catalog.gatech.edu/search/?P=BIOS%204520
Pre-Health Electives 4,BIOS 4530/BIOL8530,Human Evolutionary Genomics,,https://catalog.gatech.edu/search/?P=BIOS%204530
Pre-Health Electives 4,BIOS4545,Genetics of Complex Human Traits and Diseases,,https://catalog.gatech.edu/search/?P=BIOS%204545
Pre-Health Electives 4,BIOS 4560/BIOL8560,RNA Biology and Biotechnology,,https://catalog.gatech.edu/search/?P=BIOS%204560
Pre-Health Electives 4,BIOS4570,Immunology,,https://catalog.gatech.edu/search/?P=BIOS%204570
Pre-Health Electives 4,BIOS4744,Microbial Symbiosis & Microbiomes,,https://catalog.gatech.edu/search/?P=BIOS%204744
Pre-Health Electives 4,BIOS 4607/BIOL6607,Molecular Biology of Microbes: Disease, Nature, and Biotechnology,,https://catalog.gatech.edu/search/?P=BIOS%204607
Pre-Health Electives 4,BMED3100,Systems Physiology,,https://catalog.gatech.edu/search/?P=BMED%203100
Pre-Health Electives 4,BMED3600,Physiology of Cellular and Molecular Systems,,https://catalog.gatech.edu/search/?P=BMED%203600
Pre-Health Electives 4,CHEM4521,Biophysical Chemistry,,https://catalog.gatech.edu/search/?P=CHEM%204521
Pre-Health Electives 4,CHEM4765,Drug Design, Development, and Delivery,,https://catalog.gatech.edu/search/?P=CHEM%204765
Free Electives,Free Electives,13
Free Electives,Total Credit Hours,122
