Category,Course Code,Course Name,Credits,URL
Major Requirement,CS4001,Computing, Society, and Professionalism,3,https://catalog.gatech.edu/search/?P=CS%204001
Major Requirement,orCS4726,Privacy, Technology, Policy, and Law,3,https://catalog.gatech.edu/search/?P=CS%204726
Major Requirement,orSLS3110,Technology and Sustainable Community Development,3,https://catalog.gatech.edu/search/?P=SLS%203110
Junior Design Options (Capstone),Junior Design Option,6
Media Requirements,CS3451,Computer Graphics,3,https://catalog.gatech.edu/search/?P=CS%203451
Media Requirements,Media Technology (select two):,6
Media Requirements,CS4455,Video Game Design and Programming,,https://catalog.gatech.edu/search/?P=CS%204455
Media Requirements,CS4460,Introduction to Information Visualization,,https://catalog.gatech.edu/search/?P=CS%204460
Media Requirements,CS4464,Computational Journalism,,https://catalog.gatech.edu/search/?P=CS%204464
Media Requirements,CS4475,Computational Photography,,https://catalog.gatech.edu/search/?P=CS%204475
Media Requirements,CS4480,Digital Video Special Effects,,https://catalog.gatech.edu/search/?P=CS%204480
Media Requirements,CS4496,Computer Animation,,https://catalog.gatech.edu/search/?P=CS%204496
Media Requirements,CS4590,Principles and Applications of Computer Audio,,https://catalog.gatech.edu/search/?P=CS%204590
Interaction Design Requirements,LMC3710,Principles of Interaction Design,3,https://catalog.gatech.edu/search/?P=LMC%203710
Interaction Design Requirements,LMC4813,Special Topics (Media/Design Capstone),3,https://catalog.gatech.edu/search/?P=LMC%204813
Interaction Design Requirements,Design course:,3
Interaction Design Requirements,LMC2720,Principles of Visual Design,,https://catalog.gatech.edu/search/?P=LMC%202720
Interaction Design Requirements,LMC3705,Principles of Information Design,,https://catalog.gatech.edu/search/?P=LMC%203705
Interaction Design Requirements,LMC4730,Experimental Digital Art,,https://catalog.gatech.edu/search/?P=LMC%204730
Interaction Design Requirements,Design and Culture courses:,9
Interaction Design Requirements,LMC2730,Constructing the Moving Image,,https://catalog.gatech.edu/search/?P=LMC%202730
Interaction Design Requirements,LMC3206,Communication and Culture,,https://catalog.gatech.edu/search/?P=LMC%203206
Interaction Design Requirements,LMC3314,Technologies of Representation,,https://catalog.gatech.edu/search/?P=LMC%203314
Interaction Design Requirements,LMC3705,Principles of Information Design,,https://catalog.gatech.edu/search/?P=LMC%203705
Interaction Design Requirements,LMC4730,Experimental Digital Art,,https://catalog.gatech.edu/search/?P=LMC%204730
Interaction Design Requirements,CM or Media Courses,9
Interaction Design Requirements,LMC2400,Introduction to Media Studies,,https://catalog.gatech.edu/search/?P=LMC%202400
Interaction Design Requirements,LMC2500,Introduction to Film,,https://catalog.gatech.edu/search/?P=LMC%202500
Interaction Design Requirements,LMC3206,Communication and Culture,,https://catalog.gatech.edu/search/?P=LMC%203206
Interaction Design Requirements,LMC3314,Technologies of Representation,,https://catalog.gatech.edu/search/?P=LMC%203314
Interaction Design Requirements,LMC3362,Science, Technology and Performance,,https://catalog.gatech.edu/search/?P=LMC%203362
Interaction Design Requirements,LMC3406,Video Production,,https://catalog.gatech.edu/search/?P=LMC%203406
Interaction Design Requirements,LMC3402,Graphic and Visual Design,,https://catalog.gatech.edu/search/?P=LMC%203402
Interaction Design Requirements,LMC3853,Special Topics in Film,,https://catalog.gatech.edu/search/?P=LMC%203853
Interaction Design Requirements,Any LMC 27XX, 37XX, 47XX, 325X,
Free Electives,Free Electives,9
Free Electives,Total Credit Hours,122
