Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,LMC2100,Introduction to Science, Technology and Culture,,https://catalog.gatech.edu/search/?P=LMC%202100
Core F - Courses Related to Major,LMC2200,Introduction to Gender Studies,,https://catalog.gatech.edu/search/?P=LMC%202200
Core F - Courses Related to Major,LMC2350,Introduction to Social Justice,,https://catalog.gatech.edu/search/?P=LMC%202350
Core F - Courses Related to Major,LMC2400,Introduction to Media Studies,,https://catalog.gatech.edu/search/?P=LMC%202400
Core F - Courses Related to Major,LMC2450,Introduction to Black Media Studies,,https://catalog.gatech.edu/search/?P=LMC%202450
Core F - Courses Related to Major,LMC2500,Introduction to Film,,https://catalog.gatech.edu/search/?P=LMC%202500
Core F - Courses Related to Major,LMC2600,Introduction to Performance Studies,,https://catalog.gatech.edu/search/?P=LMC%202600
Major Requirements,Select one of the following:,3
Major Requirements,LMC4000,Senior Seminar in Literature, Media, and Communication,3,https://catalog.gatech.edu/search/?P=LMC%204000
Major Requirements,orLMC4500,Seminar in Film Studies,3,3
Major Requirements,orLMC4102,Senior Thesis,3,3
Concentration,Media,
Concentration,LMC2400,Introduction to Media Studies,3,https://catalog.gatech.edu/search/?P=LMC%202400
Concentration,Select two Foundations courses:,6
Concentration,LMC2410,Introduction to Game Studies,,https://catalog.gatech.edu/search/?P=LMC%202410
Concentration,LMC2500,Introduction to Film,,https://catalog.gatech.edu/search/?P=LMC%202500
Concentration,LMC2600,Introduction to Performance Studies,,https://catalog.gatech.edu/search/?P=LMC%202600
Concentration,LMC2700,Introduction to Computational Media,,https://catalog.gatech.edu/search/?P=LMC%202700
Concentration,LMC2720,Principles of Visual Design,,https://catalog.gatech.edu/search/?P=LMC%202720
Concentration,LMC2730,Constructing the Moving Image,,https://catalog.gatech.edu/search/?P=LMC%202730
Concentration,LMC3206,Communication and Culture,,https://catalog.gatech.edu/search/?P=LMC%203206
Concentration,LMC3314,Technologies of Representation,,https://catalog.gatech.edu/search/?P=LMC%203314
Concentration,LMC3404,Social Media,,https://catalog.gatech.edu/search/?P=LMC%203404
Concentration,LMC3405,Media, Culture, and Society,,https://catalog.gatech.edu/search/?P=LMC%203405
Concentration,Select three Specialty courses:,9
Concentration,LMC3252,Studies in Film and Television,,https://catalog.gatech.edu/search/?P=LMC%203252
Concentration,LMC3252,Studies in Film and Television,,https://catalog.gatech.edu/search/?P=LMC%203252
Concentration,LMC3234,Creative Writing,,https://catalog.gatech.edu/search/?P=LMC%203234
Concentration,LMC3254,Film History,,https://catalog.gatech.edu/search/?P=LMC%203254
Concentration,LMC3255,Cinema and Digital Culture,,https://catalog.gatech.edu/search/?P=LMC%203255
Concentration,LMC3256,Major Filmmakers,,https://catalog.gatech.edu/search/?P=LMC%203256
Concentration,LMC3257,Global Cinema,,https://catalog.gatech.edu/search/?P=LMC%203257
Concentration,LMC3258,Documentary Film,,https://catalog.gatech.edu/search/?P=LMC%203258
Concentration,LMC3259,Experimental Film,,https://catalog.gatech.edu/search/?P=LMC%203259
Concentration,LMC3352,Film and/as Technology,,https://catalog.gatech.edu/search/?P=LMC%203352
Concentration,LMC3402,Graphic and Visual Design,,https://catalog.gatech.edu/search/?P=LMC%203402
Concentration,LMC3406,Video Production,,https://catalog.gatech.edu/search/?P=LMC%203406
Concentration,LMC4730,Experimental Digital Art,,https://catalog.gatech.edu/search/?P=LMC%204730
Concentration,LMC3813,Special Topics,,https://catalog.gatech.edu/search/?P=LMC%203813
Concentration,LMC4733,Mixed Reality Experience Design,,https://catalog.gatech.edu/search/?P=LMC%204733
Concentration,Design,
Concentration,LMC2720,Principles of Visual Design,3,https://catalog.gatech.edu/search/?P=LMC%202720
Concentration,Select two Foundations courses:,6
Concentration,LMC2400,Introduction to Media Studies,,https://catalog.gatech.edu/search/?P=LMC%202400
Concentration,LMC2410,Introduction to Game Studies,,https://catalog.gatech.edu/search/?P=LMC%202410
Concentration,LMC2700,Introduction to Computational Media,,https://catalog.gatech.edu/search/?P=LMC%202700
Concentration,LMC2730,Constructing the Moving Image,,https://catalog.gatech.edu/search/?P=LMC%202730
Concentration,LMC3314,Technologies of Representation,,https://catalog.gatech.edu/search/?P=LMC%203314
Concentration,LMC3402,Graphic and Visual Design,,https://catalog.gatech.edu/search/?P=LMC%203402
Concentration,LMC3705,Principles of Information Design,,https://catalog.gatech.edu/search/?P=LMC%203705
Concentration,LMC3710,Principles of Interaction Design,,https://catalog.gatech.edu/search/?P=LMC%203710
Concentration,LMC4725,Games Design as a Cultural Practice,,https://catalog.gatech.edu/search/?P=LMC%204725
Concentration,LMC4733,Mixed Reality Experience Design,,https://catalog.gatech.edu/search/?P=LMC%204733
Concentration,Select three Specialty courses:,9
Concentration,LMC3106,The Age of Scientific Revolution,,https://catalog.gatech.edu/search/?P=LMC%203106
Concentration,LMC3206,Communication and Culture,,https://catalog.gatech.edu/search/?P=LMC%203206
Concentration,LMC3306,Science, Technology, and Race,,https://catalog.gatech.edu/search/?P=LMC%203306
Concentration,LMC3308,Environmentalism and Ecocriticism,,https://catalog.gatech.edu/search/?P=LMC%203308
Concentration,LMC3318,Biomedicine and Culture,,https://catalog.gatech.edu/search/?P=LMC%203318
Concentration,LMC3403,Technical Communication, Theory and Practice,,https://catalog.gatech.edu/search/?P=LMC%203403
Concentration,LMC3404,Social Media,,https://catalog.gatech.edu/search/?P=LMC%203404
Concentration,LMC3406,Video Production,,https://catalog.gatech.edu/search/?P=LMC%203406
Concentration,LMC3407,Advanced Video Production,,https://catalog.gatech.edu/search/?P=LMC%203407
Concentration,LMC3408,The Rhetoric of Technical Narratives,,https://catalog.gatech.edu/search/?P=LMC%203408
Concentration,LMC3410,The Rhetoric of Nonlinear Documents,,https://catalog.gatech.edu/search/?P=LMC%203410
Concentration,LMC3412,Communicating Science and Technology to the Public,,https://catalog.gatech.edu/search/?P=LMC%203412
Concentration,LMC4720,Interactive Narrative,,https://catalog.gatech.edu/search/?P=LMC%204720
Concentration,LMC3813,Special Topics,,https://catalog.gatech.edu/search/?P=LMC%203813
Concentration,LMC4730,Experimental Digital Art,,https://catalog.gatech.edu/search/?P=LMC%204730
Concentration,LMC Electives,6
Free Electives,Free Electives,14
Free Electives,Total Credit Hours,122
