Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,MATH2550,Introduction to Multivariable Calculus,2,https://catalog.gatech.edu/search/?P=MATH%202550
Major Requirements,CS2340,Objects and Design,3,https://catalog.gatech.edu/search/?P=CS%202340
Major Requirements,Select one for Professionalism/Ethics requirement:,3
Major Requirements,CS3001,Computing, Society, and Professionalism,3,https://catalog.gatech.edu/search/?P=CS%203001
Major Requirements,CS4001,Computing, Society, and Professionalism,3,https://catalog.gatech.edu/search/?P=CS%204001
Major Requirements,CS4002,Robots and Society,3,https://catalog.gatech.edu/search/?P=CS%204002
Major Requirements,CS4003,AI, Ethics, and Society,3,https://catalog.gatech.edu/search/?P=CS%204003
Major Requirements,CS4726,Privacy, Technology, Policy, and Law,3,https://catalog.gatech.edu/search/?P=CS%204726
Major Requirements,SLS3110,Technology and Sustainable Community Development,3,https://catalog.gatech.edu/search/?P=SLS%203110
Junior Design Options (Capstone),Junior Design Option,6
Concentration,CS2110,Computer Organization and Programming,4,https://catalog.gatech.edu/search/?P=CS%202110
Concentration,CS2200,Computer Systems and Networks,4,https://catalog.gatech.edu/search/?P=CS%202200
Concentration,CS3510,Design and Analysis of Algorithms,3,https://catalog.gatech.edu/search/?P=CS%203510
Concentration,orCS3511,Design and Analysis of Algorithms, Honors,3,https://catalog.gatech.edu/search/?P=CS%203511
Concentration,MATH2552,Differential Equations,4,https://catalog.gatech.edu/search/?P=MATH%202552
Concentration,Select six credit hours of the following for Introduction to Information Management:,6
Concentration,CS3251,Computer Networking I,,https://catalog.gatech.edu/search/?P=CS%203251
Concentration,CS4235,Introduction to Information Security,,https://catalog.gatech.edu/search/?P=CS%204235
Concentration,CS4400,Introduction to Database Systems,,https://catalog.gatech.edu/search/?P=CS%204400
Concentration,Select one of the following for Advanced Information Management:,3
Concentration,CS3251,Computer Networking I (if not taken for Introduction to Information Management),3,https://catalog.gatech.edu/search/?P=CS%203251
Concentration,CS4235,Introduction to Information Security (if not taken for Introduction to Information Management),3,https://catalog.gatech.edu/search/?P=CS%204235
Concentration,CS4251,Computer Networking II,3,https://catalog.gatech.edu/search/?P=CS%204251
Concentration,CS4255,Introduction to Network Management,3,https://catalog.gatech.edu/search/?P=CS%204255
Concentration,CS4261,Mobile Applications and Services for Converged Networks,3,https://catalog.gatech.edu/search/?P=CS%204261
Concentration,CS4262,Network Security,3,https://catalog.gatech.edu/search/?P=CS%204262
Concentration,CS4270,Data Communications Laboratory,3,https://catalog.gatech.edu/search/?P=CS%204270
Concentration,CS4365,Introduction to Enterprise Computing,3,https://catalog.gatech.edu/search/?P=CS%204365
Concentration,CS4400,Introduction to Database Systems (if not taken for Introduction to Information Management),3,https://catalog.gatech.edu/search/?P=CS%204400
Concentration,CS4420,Database System Implementation,3,https://catalog.gatech.edu/search/?P=CS%204420
Concentration,CS4440,Emerging Database Technologies and Applications,3,https://catalog.gatech.edu/search/?P=CS%204440
Concentration,CS4675,Internet Computing Systems, Services and Applications,3,https://catalog.gatech.edu/search/?P=CS%204675
Concentration,Select six credit hours of the following for Computational Science and Engineering:,6
Concentration,CS4641,Machine Learning,3,https://catalog.gatech.edu/search/?P=CS%204641
Concentration,CX4140,Computational Modeling Algorithms,3,https://catalog.gatech.edu/search/?P=CX%204140
Concentration,CX4220,Introduction to High Performance Computing,3,https://catalog.gatech.edu/search/?P=CX%204220
Concentration,CX4230,Computer Simulation,3,https://catalog.gatech.edu/search/?P=CX%204230
Concentration,CX4640,Numerical Analysis I,3,https://catalog.gatech.edu/search/?P=CX%204640
Other Required Courses,MATH3012,Applied Combinatorics,3,https://catalog.gatech.edu/search/?P=MATH%203012
Other Required Courses,Select one of the following:,3
Other Required Courses,MATH3215,Introduction to Probability and Statistics,3,https://catalog.gatech.edu/search/?P=MATH%203215
Other Required Courses,MATH3670,Probability and Statistics with Applications,3,https://catalog.gatech.edu/search/?P=MATH%203670
Other Required Courses,CEE3770,Statistics and Applications,3,https://catalog.gatech.edu/search/?P=CEE%203770
Other Required Courses,ISYE3770,Statistics and Applications,3,https://catalog.gatech.edu/search/?P=ISYE%203770
Other Required Courses,orISYE2027&ISYE2028,Probability with Applicationsand Basic Statistical Methods,3,3
Free Electives,Free Electives,15
Free Electives,Total Credit Hours,126
