Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,LMC2100,Introduction to Science, Technology and Culture,,https://catalog.gatech.edu/search/?P=LMC%202100
Core F - Courses Related to Major,LMC2200,Introduction to Gender Studies,,https://catalog.gatech.edu/search/?P=LMC%202200
Core F - Courses Related to Major,LMC2350,Introduction to Social Justice,,https://catalog.gatech.edu/search/?P=LMC%202350
Core F - Courses Related to Major,LMC2400,Introduction to Media Studies,,https://catalog.gatech.edu/search/?P=LMC%202400
Core F - Courses Related to Major,LMC2450,Introduction to Black Media Studies,,https://catalog.gatech.edu/search/?P=LMC%202450
Core F - Courses Related to Major,LMC2500,Introduction to Film,,https://catalog.gatech.edu/search/?P=LMC%202500
Core F - Courses Related to Major,LMC2600,Introduction to Performance Studies,,https://catalog.gatech.edu/search/?P=LMC%202600
Major Requirements,Select one of the following:,3
Major Requirements,LMC4000,Senior Seminar in Literature, Media, and Communication,3,https://catalog.gatech.edu/search/?P=LMC%204000
Major Requirements,orLMC4500,Seminar in Film Studies,3,3
Major Requirements,orLMC4102,Senior Thesis,3,3
Concentration,Literature,
Concentration,LMC2060,Introduction to Literary Studies,3,https://catalog.gatech.edu/search/?P=LMC%202060
Concentration,Select two Foundations courses:,6
Concentration,LMC3202,Studies in Fiction,,https://catalog.gatech.edu/search/?P=LMC%203202
Concentration,LMC3226,Major Authors,,https://catalog.gatech.edu/search/?P=LMC%203226
Concentration,LMC3502,Ancient and Medieval Literature and Culture,,https://catalog.gatech.edu/search/?P=LMC%203502
Concentration,LMC3504,Renaissance Literature and Culture,,https://catalog.gatech.edu/search/?P=LMC%203504
Concentration,LMC3506,Enlightenment and Culture,,https://catalog.gatech.edu/search/?P=LMC%203506
Concentration,LMC3511,American Literature & Culture,,https://catalog.gatech.edu/search/?P=LMC%203511
Concentration,LMC3512,British and Continental Romanticism,,https://catalog.gatech.edu/search/?P=LMC%203512
Concentration,LMC3514,Victorian Literature and Culture,,https://catalog.gatech.edu/search/?P=LMC%203514
Concentration,LMC3516,Literary and Cultural Modernism,,https://catalog.gatech.edu/search/?P=LMC%203516
Concentration,LMC3518,Literary and Cultural Postmodernism,,https://catalog.gatech.edu/search/?P=LMC%203518
Concentration,Select three Specialty courses:,9
Concentration,LMC3102,Science, Technology, and the Classical Tradition,,https://catalog.gatech.edu/search/?P=LMC%203102
Concentration,LMC3112,Evolution and the Industrial Age,,https://catalog.gatech.edu/search/?P=LMC%203112
Concentration,LMC3204,Poetry and Poetics,,https://catalog.gatech.edu/search/?P=LMC%203204
Concentration,LMC3208,African American Literature and Culture,,https://catalog.gatech.edu/search/?P=LMC%203208
Concentration,LMC3210,Ethnicity in American Culture,,https://catalog.gatech.edu/search/?P=LMC%203210
Concentration,LMC3212,Women, Literature, and Culture,,https://catalog.gatech.edu/search/?P=LMC%203212
Concentration,LMC3214,Science Fiction,,https://catalog.gatech.edu/search/?P=LMC%203214
Concentration,LMC3219,Literature and Medicine,,https://catalog.gatech.edu/search/?P=LMC%203219
Concentration,LMC3228,Shakespeare,,https://catalog.gatech.edu/search/?P=LMC%203228
Concentration,LMC3234,Creative Writing,,https://catalog.gatech.edu/search/?P=LMC%203234
Concentration,LMC3236,Writing for the Stage and Screen,,https://catalog.gatech.edu/search/?P=LMC%203236
Concentration,LMC3316,Science, Technology, and Postcolonialism,,https://catalog.gatech.edu/search/?P=LMC%203316
Concentration,LMC3520,Contemporary Issues in Literature & Culture,,https://catalog.gatech.edu/search/?P=LMC%203520
Concentration,LMC3813,Special Topics,,https://catalog.gatech.edu/search/?P=LMC%203813
Concentration,LMC4204,Poetry and Poetics II,,https://catalog.gatech.edu/search/?P=LMC%204204
Concentration,Social Justice,
Concentration,LMC3302,Science, Technology, and Ideology,3,https://catalog.gatech.edu/search/?P=LMC%203302
Concentration,Select two Foundations courses:,6
Concentration,LMC2200,Introduction to Gender Studies,,https://catalog.gatech.edu/search/?P=LMC%202200
Concentration,LMC3208,African American Literature and Culture,,https://catalog.gatech.edu/search/?P=LMC%203208
Concentration,LMC3210,Ethnicity in American Culture,,https://catalog.gatech.edu/search/?P=LMC%203210
Concentration,LMC3212,Women, Literature, and Culture,,https://catalog.gatech.edu/search/?P=LMC%203212
Concentration,LMC3219,Literature and Medicine,,https://catalog.gatech.edu/search/?P=LMC%203219
Concentration,LMC3225,Gender Studies in the Disciplines,,https://catalog.gatech.edu/search/?P=LMC%203225
Concentration,LMC3302,Science, Technology, and Ideology,,https://catalog.gatech.edu/search/?P=LMC%203302
Concentration,LMC3304,Science, Technology, and Gender,,https://catalog.gatech.edu/search/?P=LMC%203304
Concentration,LMC3306,Science, Technology, and Race,,https://catalog.gatech.edu/search/?P=LMC%203306
Concentration,LMC3318,Biomedicine and Culture,,https://catalog.gatech.edu/search/?P=LMC%203318
Concentration,Select three Specialty courses,9
Concentration,LMC3104,The Age of Scientific Discovery,,https://catalog.gatech.edu/search/?P=LMC%203104
Concentration,LMC3106,The Age of Scientific Revolution,,https://catalog.gatech.edu/search/?P=LMC%203106
Concentration,LMC3112,Evolution and the Industrial Age,,https://catalog.gatech.edu/search/?P=LMC%203112
Concentration,LMC3202,Studies in Fiction,,https://catalog.gatech.edu/search/?P=LMC%203202
Concentration,LMC3214,Science Fiction,,https://catalog.gatech.edu/search/?P=LMC%203214
Concentration,LMC3257,Global Cinema,,https://catalog.gatech.edu/search/?P=LMC%203257
Concentration,LMC3258,Documentary Film,,https://catalog.gatech.edu/search/?P=LMC%203258
Concentration,LMC3263,Music, Culture, and Society,,https://catalog.gatech.edu/search/?P=LMC%203263
Concentration,LMC3308,Environmentalism and Ecocriticism,,https://catalog.gatech.edu/search/?P=LMC%203308
Concentration,LMC3316,Science, Technology, and Postcolonialism,,https://catalog.gatech.edu/search/?P=LMC%203316
Concentration,LMC3404,Social Media,,https://catalog.gatech.edu/search/?P=LMC%203404
Concentration,LMC3405,Media, Culture, and Society,,https://catalog.gatech.edu/search/?P=LMC%203405
Concentration,LMC3511,American Literature & Culture,,https://catalog.gatech.edu/search/?P=LMC%203511
Concentration,LMC3520,Contemporary Issues in Literature & Culture,,https://catalog.gatech.edu/search/?P=LMC%203520
Concentration,LMC3813,Special Topics,,https://catalog.gatech.edu/search/?P=LMC%203813
Concentration,LMC Electives,6
Free Electives,Free Electives,14
Free Electives,Total Credit Hours,122
