Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,orCHEM1211K,Chemical Principles I,4,https://catalog.gatech.edu/search/?P=CHEM%201211K
Core F - Courses Related to Major,PHYS2213,Introduction to Modern Physics,3,https://catalog.gatech.edu/search/?P=PHYS%202213
Core F - Courses Related to Major,PHYS3201,Classical Mechanics I,3,https://catalog.gatech.edu/search/?P=PHYS%203201
Upper-Level Physics,PHYS3122,Electrostatics and Magnetostatics,3,https://catalog.gatech.edu/search/?P=PHYS%203122
Upper-Level Physics,PHYS3123,Electrodynamics,3,https://catalog.gatech.edu/search/?P=PHYS%203123
Upper-Level Physics,PHYS3141,Thermodynamics,3,https://catalog.gatech.edu/search/?P=PHYS%203141
Upper-Level Physics,PHYS3143,Quantum Mechanics I,3,https://catalog.gatech.edu/search/?P=PHYS%203143
Upper-Level Physics,PHYS4142,Statistical Mechanics,3,https://catalog.gatech.edu/search/?P=PHYS%204142
Upper-Level Physics,PHYS4143,Quantum Mechanics II,3,https://catalog.gatech.edu/search/?P=PHYS%204143
Upper-Level Physics,PHYS4321,Advanced Laboratory I,3,https://catalog.gatech.edu/search/?P=PHYS%204321
Upper-Level Physics,PHYS4601,Senior Seminar I,1,https://catalog.gatech.edu/search/?P=PHYS%204601
Upper-Level Physics,PHYS4602,Senior Seminar II,1,https://catalog.gatech.edu/search/?P=PHYS%204602
Physics or Technical Electives,Any PHYS or Technical Electives,17
Business Option,ACCT2101,Accounting I: Financial Accounting,3,https://catalog.gatech.edu/search/?P=ACCT%202101
Business Option,orMGT3000,Financial and Managerial Accounting,3,https://catalog.gatech.edu/search/?P=MGT%203000
Business Option,MGT3101,Organizational Behavior,3,https://catalog.gatech.edu/search/?P=MGT%203101
Business Option,orMGT3150,Principles of Management,3,https://catalog.gatech.edu/search/?P=MGT%203150
Business Option,orPSYC2220,Industrial/Organizational Psychology,3,https://catalog.gatech.edu/search/?P=PSYC%202220
Business Option,Choose one of the following:,6
Business Option,MGT3062,Financial Management,,https://catalog.gatech.edu/search/?P=MGT%203062
Business Option,MGT3078,Finance and Investments,,https://catalog.gatech.edu/search/?P=MGT%203078
Business Option,MGT3300,Marketing Management I,,https://catalog.gatech.edu/search/?P=MGT%203300
Business Option,MGT3660,International Business,,https://catalog.gatech.edu/search/?P=MGT%203660
Business Option,MGT4015,Advanced Managerial Accounting,,https://catalog.gatech.edu/search/?P=MGT%204015
Business Option,MGT4026,Financial Reporting and Analysis I,,https://catalog.gatech.edu/search/?P=MGT%204026
Business Option,MGT4028,Financial Analysis and Reporting of Technology Firms,,https://catalog.gatech.edu/search/?P=MGT%204028
Business Option,MGT4030,International Accounting,,https://catalog.gatech.edu/search/?P=MGT%204030
Business Option,MGT4190,Strategic Quality Management and Competitiveness,,https://catalog.gatech.edu/search/?P=MGT%204190
Business Option,MGT4191,The Entrepreneurship Forum,,https://catalog.gatech.edu/search/?P=MGT%204191
Business Option,MGT4192,Impact Speaker Series Forum,,https://catalog.gatech.edu/search/?P=MGT%204192
Business Option,MGT4193,Servant Leadership, Values & Systems,,https://catalog.gatech.edu/search/?P=MGT%204193
Business Option,MGT4194,Social Enterprise and Entrepreneurship,,https://catalog.gatech.edu/search/?P=MGT%204194
Business Option,MGT4303,Personal Selling and Sales Management,,https://catalog.gatech.edu/search/?P=MGT%204303
Business Option,MGT4304,Strategic Brand Management,,https://catalog.gatech.edu/search/?P=MGT%204304
Business Option,MGT4307,Strategic Marketing,,https://catalog.gatech.edu/search/?P=MGT%204307
Business Option,MGT4335,International Marketing,,https://catalog.gatech.edu/search/?P=MGT%204335
Business Option,MGT4610,Law, Management, and Economics,,https://catalog.gatech.edu/search/?P=MGT%204610
Business Option,MGT4670,Entrepreneurship,,https://catalog.gatech.edu/search/?P=MGT%204670
Free Electives,Free Electives,7
Free Electives,Total Credit Hours,122
