Category,Course Code,Course Name,Credits,URL
Core F - Courses Related to Major,MGT2210,Information Systems and Digital Transformation,3,https://catalog.gatech.edu/search/?P=MGT%202210
Core F - Courses Related to Major,MGT2250,Management Statistics,3,https://catalog.gatech.edu/search/?P=MGT%202250
Core F - Courses Related to Major,MGT2255,Quantitative Analysis for Business,3,https://catalog.gatech.edu/search/?P=MGT%202255
Major Requirements,LMC3403,Technical Communication, Theory and Practice,3,https://catalog.gatech.edu/search/?P=LMC%203403
Major Requirements,MGT3062,Financial Management,3,https://catalog.gatech.edu/search/?P=MGT%203062
Major Requirements,MGT3101,Organizational Behavior,3,https://catalog.gatech.edu/search/?P=MGT%203101
Major Requirements,MGT3102,Managing Human Resources within a Regulatory Environment,3,https://catalog.gatech.edu/search/?P=MGT%203102
Major Requirements,MGT3300,Marketing Management I,3,https://catalog.gatech.edu/search/?P=MGT%203300
Major Requirements,MGT3501,Operations Management,3,https://catalog.gatech.edu/search/?P=MGT%203501
Major Requirements,MGT3599,Career Development Workshop,1,https://catalog.gatech.edu/search/?P=MGT%203599
Major Requirements,MGT3660,International Business,3,https://catalog.gatech.edu/search/?P=MGT%203660
Major Requirements,MGT3659,Foundations of Strategy,3,https://catalog.gatech.edu/search/?P=MGT%203659
IT Management Concentration,Select three of the following:,9
IT Management Concentration,MGT3745,Business Programming,,https://catalog.gatech.edu/search/?P=MGT%203745
IT Management Concentration,MGT4052,Systems Analysis and Design,,https://catalog.gatech.edu/search/?P=MGT%204052
IT Management Concentration,MGT4058,Database Management Systems,,https://catalog.gatech.edu/search/?P=MGT%204058
IT Management Concentration,MGT4450,Project Management,,https://catalog.gatech.edu/search/?P=MGT%204450
IT Management Concentration,Select three of the following:,9
IT Management Concentration,MGT3103,Leadership in a Changing Environment,,https://catalog.gatech.edu/search/?P=MGT%203103
IT Management Concentration,MGT3310,Marketing Research: Analytics,,https://catalog.gatech.edu/search/?P=MGT%203310
IT Management Concentration,MGT3663,Technology Strategy,,https://catalog.gatech.edu/search/?P=MGT%203663
IT Management Concentration,MGT3742,Spreadsheet Modeling for Business Decision Support,,https://catalog.gatech.edu/search/?P=MGT%203742
IT Management Concentration,MGT3743,Analysis of Emerging Technologies,,https://catalog.gatech.edu/search/?P=MGT%203743
IT Management Concentration,MGT3744,Managing Product, Service & Technology Development,,https://catalog.gatech.edu/search/?P=MGT%203744
IT Management Concentration,MGT4041,Auditing and Financial Control Systems,,https://catalog.gatech.edu/search/?P=MGT%204041
IT Management Concentration,MGT4050,Business Analytics,,https://catalog.gatech.edu/search/?P=MGT%204050
IT Management Concentration,MGT4053,Business Data Communications,,https://catalog.gatech.edu/search/?P=MGT%204053
IT Management Concentration,MGT4056,Electronic Commerce,,https://catalog.gatech.edu/search/?P=MGT%204056
IT Management Concentration,MGT4057,Business Process Analysis and Design,,https://catalog.gatech.edu/search/?P=MGT%204057
IT Management Concentration,MGT4102,Management Consulting,,https://catalog.gatech.edu/search/?P=MGT%204102
IT Management Concentration,MGT4119,Leading Teams in Organizations,,https://catalog.gatech.edu/search/?P=MGT%204119
IT Management Concentration,MGT4193,Servant Leadership, Values & Systems,,https://catalog.gatech.edu/search/?P=MGT%204193
IT Management Concentration,MGT4311,Digital Marketing,,https://catalog.gatech.edu/search/?P=MGT%204311
IT Management Concentration,MGT4341,Management of Healthcare Operations,,https://catalog.gatech.edu/search/?P=MGT%204341
IT Management Concentration,MGT4352,Operations Resource Planning and Execution,,https://catalog.gatech.edu/search/?P=MGT%204352
IT Management Concentration,MGT4360,Global Operations and Supply Chain Management,,https://catalog.gatech.edu/search/?P=MGT%204360
IT Management Concentration,MGT4366,Service Operations Management,,https://catalog.gatech.edu/search/?P=MGT%204366
IT Management Concentration,MGT4670,Entrepreneurship,,https://catalog.gatech.edu/search/?P=MGT%204670
IT Management Concentration,MGT4725,Information Security Strategies and Policy,,https://catalog.gatech.edu/search/?P=MGT%204725
IT Management Concentration,MGT4726,Privacy, Technology, Policy, and Law,,https://catalog.gatech.edu/search/?P=MGT%204726
IT Management Concentration,MGT4803,Special Topics in Management,,https://catalog.gatech.edu/search/?P=MGT%204803
IT Management Concentration,CS3251,Computer Networking I,,https://catalog.gatech.edu/search/?P=CS%203251
IT Management Concentration,CS4235,Introduction to Information Security,,https://catalog.gatech.edu/search/?P=CS%204235
IT Management Concentration,VIP2601,Vertically Integrated Project: Multidisciplinary project-based team, sophomore level,,https://catalog.gatech.edu/search/?P=VIP%202601
IT Management Concentration,VIP3601,Vertically Integrated Project: Multidisciplinary project-based team, junior level,,https://catalog.gatech.edu/search/?P=VIP%203601
IT Management Concentration,VIP3602,Vertically Integrated Project: Multidisciplinary project-based team, junior level,,https://catalog.gatech.edu/search/?P=VIP%203602
IT Management Concentration,VIP4601,Vertically Integrated Project: Multidisciplinary project-based team, senior level,,https://catalog.gatech.edu/search/?P=VIP%204601
IT Management Concentration,VIP4602,Vertically Integrated Project: Multidisciplinary project-based team, senior participation,,https://catalog.gatech.edu/search/?P=VIP%204602
Non-MGT Electives,Non-MGT Electives,6
Free Electives,Free Electives,10
Free Electives,Total Credit Hours,122
